capability_id,capability_name,capability_class,stage_or_goal,business_purpose,active_source_modules,public_scripts,configs,tests,required_inputs,required_outputs,audit_reports,validation_commands,verification_commands,status,preserve_requirement,legacy_or_lock_reason,recommended_action,notes
goal_mvp01_premarket_research_terminal,GOAL-MVP-01 research-only premarket diagnostic terminal,CLASS_A_REQUIRED_ACTIVE,GOAL-MVP-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.mvp.goal_mvp01,scripts/run_goal_mvp01_premarket_research_terminal_gate.py;scripts/audit_goal_mvp01_premarket_research_terminal_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/mvp/goal_mvp01_premarket_terminal_contract.yaml;docs/mvp/GOAL_MVP01_PREMARKET_RESEARCH_DIAGNOSTIC_TERMINAL_GATE.md;outputs/mvp/goal_mvp01_premarket_research_report.md;outputs/mvp/goal_mvp01_symbol_diagnostic_table.csv;outputs/mvp/goal_mvp01_review_queue.csv;outputs/mvp/goal_mvp01_factor_validity_summary.csv;outputs/mvp/goal_mvp01_market_context_summary.csv;outputs/mvp/goal_mvp01_run_manifest.json;outputs/audits/goal_mvp01_premarket_terminal_report.md;outputs/audits/goal_mvp01_premarket_terminal_manifest.json;outputs/audits/goal_mvp01_premarket_terminal_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_alpha_factor_candidate01_research_gate,GOAL-ALPHA-FACTOR-CANDIDATE-01 research-only alpha candidate construction,CLASS_A_REQUIRED_ACTIVE,GOAL-ALPHA-FACTOR-CANDIDATE-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_alpha_factor_candidate01,scripts/run_goal_alpha_factor_candidate01_gate.py;scripts/audit_goal_alpha_factor_candidate01_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_alpha_factor_candidate01_contract.yaml;docs/research/GOAL_ALPHA_FACTOR_CANDIDATE01_RESEARCH_GRADE_ALPHA_CANDIDATE_CONSTRUCTION_GATE.md;outputs/research/goal_alpha_factor_candidate01_candidate_registry.csv;outputs/research/goal_alpha_factor_candidate01_factor_candidate_panel.csv;outputs/research/goal_alpha_factor_candidate01_coverage_summary.csv;outputs/research/goal_alpha_factor_candidate01_construction_warnings.csv;outputs/audits/goal_alpha_factor_candidate01_report.md;outputs/audits/goal_alpha_factor_candidate01_manifest.json;outputs/audits/goal_alpha_factor_candidate01_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_quant_research02_alpha_candidate_factor_validity_evaluation,GOAL-QUANT-RESEARCH-02 research-only alpha candidate factor validity evaluation,CLASS_A_REQUIRED_ACTIVE,GOAL-QUANT-RESEARCH-02,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_quant_research02,scripts/run_goal_quant_research02_alpha_factor_evaluation_gate.py;scripts/audit_goal_quant_research02_alpha_factor_evaluation_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_quant_research02_alpha_factor_evaluation_contract.yaml;docs/research/GOAL_QUANT_RESEARCH02_ALPHA_CANDIDATE_FACTOR_VALIDITY_EVALUATION_GATE.md;outputs/research/goal_quant_research02_alpha_evaluation_panel.csv;outputs/research/goal_quant_research02_alpha_factor_coverage_summary.csv;outputs/research/goal_quant_research02_alpha_factor_bucket_metrics.csv;outputs/research/goal_quant_research02_alpha_factor_ic_rankic_summary.csv;outputs/research/goal_quant_research02_alpha_factor_monotonicity_summary.csv;outputs/research/goal_quant_research02_alpha_factor_rolling_stability_summary.csv;outputs/research/goal_quant_research02_alpha_factor_horizon_consistency_summary.csv;outputs/research/goal_quant_research02_alpha_factor_score_validity_classification.csv;outputs/research/goal_quant_research02_trial_registry.csv;outputs/audits/goal_quant_research02_alpha_factor_evaluation_report.md;outputs/audits/goal_quant_research02_alpha_factor_evaluation_manifest.json;outputs/audits/goal_quant_research02_alpha_factor_evaluation_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_alpha_research_refinement01_rolling_stability_candidate_refinement,GOAL-ALPHA-RESEARCH-REFINEMENT-01 research-only rolling stability and candidate refinement,CLASS_A_REQUIRED_ACTIVE,GOAL-ALPHA-RESEARCH-REFINEMENT-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_alpha_research_refinement01,scripts/run_goal_alpha_research_refinement01_gate.py;scripts/audit_goal_alpha_research_refinement01_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_alpha_research_refinement01_contract.yaml;docs/research/GOAL_ALPHA_RESEARCH_REFINEMENT01_ROLLING_STABILITY_AND_CANDIDATE_REFINEMENT_GATE.md;outputs/research/goal_alpha_research_refinement01_instability_attribution.csv;outputs/research/goal_alpha_research_refinement01_conditional_stability_summary.csv;outputs/research/goal_alpha_research_refinement01_refined_candidate_designs.csv;outputs/research/goal_alpha_research_refinement01_intraday_redefinition_plan.csv;outputs/research/goal_alpha_research_refinement01_trial_registry_update.csv;outputs/audits/goal_alpha_research_refinement01_report.md;outputs/audits/goal_alpha_research_refinement01_manifest.json;outputs/audits/goal_alpha_research_refinement01_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_alpha_factor_candidate02_refined_alpha_candidate_construction,GOAL-ALPHA-FACTOR-CANDIDATE-02 research-only refined alpha candidate construction,CLASS_A_REQUIRED_ACTIVE,GOAL-ALPHA-FACTOR-CANDIDATE-02,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_alpha_factor_candidate02,scripts/run_goal_alpha_factor_candidate02_gate.py;scripts/audit_goal_alpha_factor_candidate02_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_alpha_factor_candidate02_contract.yaml;docs/research/GOAL_ALPHA_FACTOR_CANDIDATE02_REFINED_ALPHA_CANDIDATE_CONSTRUCTION_GATE.md;outputs/research/goal_alpha_factor_candidate02_refined_candidate_registry.csv;outputs/research/goal_alpha_factor_candidate02_refined_candidate_panel.csv;outputs/research/goal_alpha_factor_candidate02_coverage_summary.csv;outputs/research/goal_alpha_factor_candidate02_construction_warnings.csv;outputs/research/goal_alpha_factor_candidate02_intraday_redefinition_status.csv;outputs/research/goal_alpha_factor_candidate02_trial_registry.csv;outputs/audits/goal_alpha_factor_candidate02_report.md;outputs/audits/goal_alpha_factor_candidate02_manifest.json;outputs/audits/goal_alpha_factor_candidate02_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_quant_research03_refined_alpha_factor_validity_evaluation,GOAL-QUANT-RESEARCH-03 research-only refined alpha factor validity evaluation,CLASS_A_REQUIRED_ACTIVE,GOAL-QUANT-RESEARCH-03,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_quant_research03,scripts/run_goal_quant_research03_refined_alpha_evaluation_gate.py;scripts/audit_goal_quant_research03_refined_alpha_evaluation_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_quant_research03_refined_alpha_evaluation_contract.yaml;docs/research/GOAL_QUANT_RESEARCH03_REFINED_ALPHA_FACTOR_VALIDITY_EVALUATION_GATE.md;outputs/research/goal_quant_research03_refined_evaluation_panel_index.csv;outputs/research/goal_quant_research03_refined_factor_coverage_summary.csv;outputs/research/goal_quant_research03_refined_factor_bucket_metrics.csv;outputs/research/goal_quant_research03_refined_factor_ic_rankic_summary.csv;outputs/research/goal_quant_research03_refined_factor_monotonicity_summary.csv;outputs/research/goal_quant_research03_refined_factor_rolling_stability_summary.csv;outputs/research/goal_quant_research03_refined_factor_horizon_consistency_summary.csv;outputs/research/goal_quant_research03_refined_factor_improvement_summary.csv;outputs/research/goal_quant_research03_refined_factor_score_validity_classification.csv;outputs/research/goal_quant_research03_trial_registry.csv;outputs/audits/goal_quant_research03_refined_alpha_evaluation_report.md;outputs/audits/goal_quant_research03_refined_alpha_evaluation_manifest.json;outputs/audits/goal_quant_research03_refined_alpha_evaluation_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_regime_label_research01_market_regime_label_construction,GOAL-REGIME-LABEL-RESEARCH-01 research-only market regime label construction,CLASS_A_REQUIRED_ACTIVE,GOAL-REGIME-LABEL-RESEARCH-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.research.goal_regime_label_research01,scripts/run_goal_regime_label_research01_gate.py;scripts/audit_goal_regime_label_research01_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_regime_label_research01_contract.yaml;docs/research/GOAL_REGIME_LABEL_RESEARCH01_MARKET_REGIME_LABEL_CONSTRUCTION_GATE.md;outputs/research/goal_regime_label_research01_date_regime_labels.csv;outputs/research/goal_regime_label_research01_symbol_regime_context.csv;outputs/research/goal_regime_label_research01_regime_coverage_summary.csv;outputs/research/goal_regime_label_research01_regime_transition_summary.csv;outputs/research/goal_regime_label_research01_factor_regime_bridge.csv;outputs/research/goal_regime_label_research01_construction_warnings.csv;outputs/audits/goal_regime_label_research01_report.md;outputs/audits/goal_regime_label_research01_manifest.json;outputs/audits/goal_regime_label_research01_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_architecture_refactor03_provider_catalog_modularization,GOAL-ARCHITECTURE-REFACTOR-03 AKShare source catalog and provider modularization,CLASS_A_REQUIRED_ACTIVE,GOAL-ARCHITECTURE-REFACTOR-03,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.architecture.goal_architecture_refactor03,scripts/run_goal_architecture_refactor03_gate.py;scripts/audit_goal_architecture_refactor03_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/architecture/goal_architecture_refactor03_contract.yaml;configs/providers/akshare_source_catalog.yaml;configs/providers/provider_registry.yaml;docs/architecture/GOAL_ARCHITECTURE_REFACTOR03_AKSHARE_SOURCE_CATALOG_AND_PROVIDER_MODULARIZATION_GATE.md;outputs/providers/akshare_source_catalog.csv;outputs/providers/akshare_source_catalog_summary.csv;outputs/providers/provider_registry_summary.csv;outputs/audits/goal_architecture_refactor03_module_inventory.csv;outputs/audits/goal_architecture_refactor03_duplicate_pattern_inventory.csv;outputs/audits/goal_architecture_refactor03_modularization_plan.csv;outputs/audits/goal_architecture_refactor03_report.md;outputs/audits/goal_architecture_refactor03_manifest.json;outputs/audits/goal_architecture_refactor03_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_data_expansion_research01_market_regime_data_expansion,GOAL-DATA-EXPANSION-RESEARCH-01 research-only market regime data expansion,CLASS_A_REQUIRED_ACTIVE,GOAL-DATA-EXPANSION-RESEARCH-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.data_expansion.goal_data_expansion_research01,scripts/run_goal_data_expansion_research01_gate.py;scripts/audit_goal_data_expansion_research01_gate.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,configs/research/goal_data_expansion_research01_contract.yaml;docs/research/GOAL_DATA_EXPANSION_RESEARCH01_MARKET_REGIME_DATA_EXPANSION_GATE.md;outputs/data_expansion/goal_data_expansion_research01/source_selection.csv;outputs/data_expansion/goal_data_expansion_research01/provider_health.csv;outputs/data_expansion/goal_data_expansion_research01/trading_calendar_status_context.csv;outputs/data_expansion/goal_data_expansion_research01/broad_index_regime_panel.csv;outputs/data_expansion/goal_data_expansion_research01/sector_concept_regime_panel.csv;outputs/data_expansion/goal_data_expansion_research01/liquidity_capital_flow_panel.csv;outputs/data_expansion/goal_data_expansion_research01/symbol_event_context.csv;outputs/data_expansion/goal_data_expansion_research01/expanded_date_regime_feature_panel.csv;outputs/data_expansion/goal_data_expansion_research01/expanded_symbol_context_panel.csv;outputs/data_expansion/goal_data_expansion_research01/data_quality_summary.csv;outputs/data_expansion/goal_data_expansion_research01/construction_warnings.csv;outputs/audits/goal_data_expansion_research01_report.md;outputs/audits/goal_data_expansion_research01_manifest.json;outputs/audits/goal_data_expansion_research01_audit.md,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
goal_repository_checkpoint01_arch03_snapshot,GOAL-REPOSITORY-CHECKPOINT-01 governance-only Arch03 stable snapshot,CLASS_A_REQUIRED_ACTIVE,GOAL-REPOSITORY-CHECKPOINT-01,Preserve reproducible clean active workflow through GOAL-06B plus review-only GOAL-06C/GOAL-06D gates and GOAL-07A design-only governance.,ashare_premarket.governance.repository_checkpoint01,scripts/audit_repository_checkpoint01.py,,tests/test_workflow_contracts.py;tests/test_public_entrypoints.py;tests/test_validation_gates.py,configs;protected generated outputs from prior active stage,docs/governance/REPOSITORY_CHECKPOINTS.md;docs/governance/CODEX_MAX_ENTRYPOINT.md;docs/governance/ROLLBACK_PLAYBOOK.md;outputs/audits/current_project_snapshot.md;outputs/audits/current_project_snapshot.json;outputs/audits/goal_repository_checkpoint01_report.md;outputs/audits/goal_repository_checkpoint01_manifest.json;outputs/audits/goal_repository_checkpoint01_audit.md;outputs/audits/goal_repository_checkpoint01_git_refs.csv,,python scripts/run_e2e_trunk_validation_through_goal06b.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,KEEP_ACTIVE,Must remain runnable in target repository.,,KEEP_ACTIVE,Generated for clean bootstrap on 2026-06-21.
old_step_runners,Old Step1/Step2/Step3/Step4 temporary validation scripts,CLASS_B_LEGACY_EVIDENCE,Legacy Source,Historical evidence only.,,,,,,,outputs/audits/legacy_excluded_from_clean_repo_manifest.csv,,,ARCHIVE_LEGACY,Do not copy as active target implementation.,Superseded by clean goal-based wrappers and manifests.,ARCHIVE_LEGACY,Source remains available at RyanLu0203/A_share_market_analysis_and_prediction.
locked_downstream_recommendation_risk_dashboard_live,"Recommendation, risk, dashboard, paper/live trading, DQN/RL",CLASS_C_LOCKED_DOWNSTREAM,Future Locked,Out of GOAL-06D review-only validation scope.,,,configs/project/locked_capabilities.json,tests/test_locked_boundaries.py,,,outputs/audits/safety_gate_report.md,python scripts/run_safety_gate.py,python scripts/run_e2e_trunk_verification_through_goal06b.py,DEPRECATE_LOCKED,Must remain inactive and unimported.,Explicitly outside migration boundary.,DEPRECATE_LOCKED,Can appear only in roadmap and locked-stage documentation.
source_goal05_goal06_historical_docs,Missing historical GOAL-05/GOAL-06 source docs,CLASS_D_UNCLEAR_KEEP_DOCUMENTED,Source Evidence Gap,Potential future provenance review.,,,,,,,outputs/audits/legacy_excluded_from_clean_repo_summary.md,,,NOT_SURE_KEEP_AND_DOCUMENT,Do not invent as legacy source evidence.,Named docs were absent at expected paths in source checkout.,NOT_SURE_KEEP_AND_DOCUMENT,Target implements the required contracts cleanly and documents the evidence gap.
